Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-August-2011,409.95,413.80,400.00,401.55,406.688305011364866327,36956,744,15029573.00,15513,41.98,13.80,-8.40
3-August-2011,400.25,408.00,392.10,406.10,400.816498383685197749,25057,890,10043259.00,8377,33.43,15.90,5.85
2-August-2011,420.40,420.40,404.05,404.75,408.916966847792905549,16379,697,6697651.00,8043,49.11,16.35,-15.65
1-August-2011,428.00,428.00,410.50,420.20,417.161859499617611712,36612,999,15273130.00,20376,55.65,17.50,-7.80
29-July-2011,433.80,434.40,422.50,425.30,430.276076957317374746,20219,770,8699752.00,5042,24.94,11.90,-8.50
28-July-2011,441.00,441.00,431.00,432.50,433.687631942927859066,13737,445,5957567.00,7075,51.50,10.00,-8.50
27-July-2011,449.85,451.90,439.05,440.10,442.202167027837972995,29995,766,13263854.00,19936,66.46,12.85,-9.75
26-July-2011,458.30,459.00,445.00,448.75,448.589407781255989267,15653,782,7021770.00,7151,45.68,14.00,-9.55
25-July-2011,458.05,462.30,456.00,457.70,458.290255831452219714,10632,471,4872542.00,5121,48.17,6.30,-0.35
22-July-2011,458.20,461.65,456.05,457.55,458.563778454521435623,71913,475,32976697.00,68015,94.58,5.60,-0.65
21-July-2011,443.25,460.20,443.25,457.45,458.105196629213483146,14240,357,6523418.00,7072,49.66,16.95,14.20
20-July-2011,464.80,465.50,457.00,458.80,462.659111589047894780,24178,896,11186172.00,11491,47.53,8.50,-6.00
19-July-2011,463.00,464.70,458.00,460.50,461.405419766206163655,11292,535,5210190.00,3757,33.27,6.70,-2.50
18-July-2011,456.50,461.90,454.40,460.85,460.271564138542205154,54164,2090,24930149.00,35986,66.44,7.50,4.35
15-July-2011,454.20,463.00,452.10,456.60,457.930182648401826484,21900,948,10028671.00,3522,16.08,10.90,2.40
14-July-2011,454.90,461.40,450.05,454.65,454.966079941327466079,38178,1756,17369695.00,16719,43.79,11.35,-0.25
13-July-2011,450.30,456.85,447.25,454.95,454.203197405004633920,30212,623,13722387.00,18732,62.00,9.60,4.65
12-July-2011,450.70,454.40,444.40,448.80,449.058076575995874693,15514,618,6966687.00,5309,34.22,10.00,-1.90
11-July-2011,459.70,459.70,451.00,454.65,454.459720121028744326,10576,457,4806366.00,4846,45.82,8.70,-5.05
8-July-2011,473.00,473.00,458.00,460.45,465.806745703976499959,322042,770,150009336.00,309595,96.13,15.00,-12.55
7-July-2011,461.00,476.60,457.10,470.75,469.186608079876810812,101957,1834,47836859.00,27904,27.37,19.50,9.75
6-July-2011,456.75,462.45,455.20,460.35,459.569665533893757825,22364,645,10277816.00,9122,40.79,7.25,3.60
5-July-2011,457.00,458.00,449.50,456.55,453.734317343173431734,11653,463,5287366.00,5517,47.34,8.50,-0.45
4-July-2011,453.70,459.00,452.00,456.45,456.091672678553024837,19406,624,8850915.00,6875,35.43,7.00,2.75
1-July-2011,452.00,453.70,448.25,450.30,450.628874500619920099,7259,221,3271115.00,2657,36.60,5.45,-1.70
30-June-2011,450.00,454.45,445.00,451.80,449.375124812780828756,16024,528,7200787.00,5174,32.29,9.45,1.80
29-June-2011,449.70,455.95,445.10,450.50,452.144521379581924982,30473,1046,13778200.00,7928,26.02,10.85,0.80
28-June-2011,452.00,454.00,441.50,446.55,447.607877718988830099,25515,770,11420715.00,6332,24.82,12.50,-5.45
27-June-2011,432.80,449.95,432.80,449.00,445.044715270850500932,23057,831,10261396.00,11209,48.61,17.15,16.20
24-June-2011,430.00,438.20,426.50,436.05,431.868564280676540646,75147,500,32453627.00,68565,91.24,11.70,6.05
23-June-2011,428.30,431.85,425.00,427.15,427.444724886420999495,7924,351,3387072.00,3141,39.64,6.85,-1.15
22-June-2011,440.00,440.00,428.00,428.50,431.643576826196473551,6352,390,2741800.00,2167,34.12,12.00,-11.50
21-June-2011,426.00,437.90,424.95,434.95,433.952341657371364398,527148,858,228757109.00,504106,95.63,12.95,8.95
20-June-2011,438.00,439.50,420.25,423.30,430.978976490925758207,544343,839,234600389.00,533530,98.01,19.25,-14.70
17-June-2011,445.20,450.00,439.15,439.70,444.254379271356084193,179539,774,79760987.00,168669,93.95,10.85,-5.50
16-June-2011,445.00,453.95,445.00,449.25,450.972116868128530644,411575,404,185608849.00,403171,97.96,8.95,4.25
15-June-2011,458.50,458.95,452.85,454.65,455.628050303989339551,12007,358,5470726.00,4724,39.34,6.10,-3.85
14-June-2011,457.00,461.50,456.00,458.25,459.004481940416556815,11379,352,5223012.00,4504,39.58,5.50,1.25
13-June-2011,461.60,461.60,451.00,456.00,455.756937927336104035,14918,365,6798982.00,6760,45.31,10.60,-5.60
10-June-2011,465.00,465.00,455.80,457.20,459.250761457698785251,27907,931,12816311.00,8735,31.30,9.20,-7.80
9-June-2011,455.00,461.60,452.55,458.55,456.730368645557612063,301482,1532,137695985.00,268064,88.92,9.05,3.55
8-June-2011,452.30,456.70,452.00,452.90,454.001104359508461415,405665,700,184172358.00,394453,97.24,4.70,0.60
7-June-2011,444.50,456.00,443.50,451.55,452.990818712478984540,541863,1318,245458964.00,511005,94.31,12.50,7.05
6-June-2011,444.50,446.40,441.20,444.95,443.832503980891719745,10048,346,4459629.00,2496,24.84,5.20,0.45
3-June-2011,444.25,449.50,443.05,444.50,445.977531351602415234,17224,628,7681517.00,8236,47.82,6.45,0.25
2-June-2011,445.00,446.95,436.25,444.45,443.572437732172218500,16421,758,7283903.00,7210,43.91,10.70,-0.55
1-June-2011,445.00,450.60,439.75,449.70,447.570334569960178346,29381,998,13150064.00,9674,32.93,10.85,4.70
31-May-2011,445.00,447.00,437.15,443.80,442.879749273383058444,28557,700,12647317.00,13027,45.62,9.85,-1.20
30-May-2011,439.75,440.35,437.00,438.30,438.548585784909636113,12339,409,5411251.00,2933,23.77,3.35,-1.45
27-May-2011,423.90,439.00,423.00,436.20,432.822186886165933963,32073,1072,13881906.00,11308,35.26,16.00,12.30
26-May-2011,420.50,425.00,420.00,422.05,422.800935468527033454,12614,503,5333211.00,5861,46.46,5.00,1.55
25-May-2011,417.80,422.00,417.50,420.10,419.204924074893115140,13566,394,5686934.00,7673,56.56,4.50,2.30
24-May-2011,422.00,425.55,416.25,419.80,421.440465947448540604,15109,632,6367544.00,2206,14.60,9.30,-2.20
23-May-2011,429.00,430.45,418.60,421.95,423.009480099315326160,13291,541,5622219.00,4559,34.30,11.85,-7.05
20-May-2011,399.80,438.50,399.80,432.65,433.174535126734901666,55983,574,24250410.00,37399,66.80,38.70,32.85
19-May-2011,436.95,437.55,433.00,435.15,435.422403296806218975,10677,432,4649005.00,2767,25.92,4.55,-1.80
18-May-2011,435.75,440.00,431.50,437.70,436.531565380750578880,22889,934,9991771.00,8371,36.57,8.50,1.95
17-May-2011,441.00,444.85,434.25,435.75,439.234929788029259437,18729,665,8226431.00,6165,32.92,10.60,-5.25
16-May-2011,435.00,443.50,435.00,440.80,440.409347714432460195,23364,914,10289724.00,7820,33.47,8.50,5.80
13-May-2011,435.00,442.00,433.15,439.25,438.409712125617912183,30951,736,13569219.00,12515,40.43,8.85,4.25
12-May-2011,433.70,443.00,431.25,434.50,436.905520433039957026,48402,1452,21147101.00,9880,20.41,11.75,0.80
11-May-2011,421.00,438.00,419.00,433.70,430.331086330033830347,79810,2254,34344724.00,38974,48.83,19.00,12.70
10-May-2011,421.00,424.35,417.30,421.15,421.024257558191384999,33639,1253,14162835.00,4049,12.04,7.05,0.15
9-May-2011,407.70,422.80,407.70,419.85,416.122921753284501802,103212,2962,42948879.00,22741,22.03,15.10,12.15
6-May-2011,408.00,412.80,395.40,403.45,405.754559592817757670,91949,1358,37308726.00,54693,59.48,17.40,-4.55
5-May-2011,411.00,414.95,403.50,408.60,409.808563765837417922,21626,922,8862520.00,4622,21.37,11.45,-2.40
4-May-2011,409.95,412.60,401.10,410.40,408.978492886873330434,80485,1112,32916634.00,51250,63.68,11.50,0.45
3-May-2011,413.40,421.60,402.65,408.20,409.506830932402063022,61851,1670,25328407.00,21143,34.18,18.95,-5.20
2-May-2011,421.00,421.00,403.85,412.00,407.994360335364014717,33158,1116,13528277.00,15391,46.42,17.15,-9.00
29-April-2011,433.00,435.95,416.10,421.15,426.445329741194004184,34891,1850,14879104.00,17499,50.15,19.85,-11.85
28-April-2011,439.00,439.00,426.00,430.65,431.417320961218177492,21015,776,9066235.00,5342,25.42,13.00,-8.35
27-April-2011,439.00,443.50,435.40,437.45,438.741360864448486145,18694,687,8201831.00,5316,28.44,8.10,-1.55
26-April-2011,435.00,441.80,431.30,439.55,436.007012956139308213,16826,572,7336254.00,4667,27.74,10.50,4.55
25-April-2011,440.55,443.45,435.25,436.55,438.508105846668758498,19122,668,8385152.00,7162,37.45,8.20,-4.00
21-April-2011,450.00,452.00,440.10,441.40,443.959266073801492384,19566,624,8686507.00,4600,23.51,11.90,-8.60
20-April-2011,455.20,457.90,442.05,447.70,449.038236255310591015,39779,1239,17862292.00,10985,27.62,15.85,-7.50
19-April-2011,439.90,455.70,436.10,452.70,449.796167396178071954,93670,2401,42132407.00,19828,21.17,19.60,12.80
18-April-2011,446.00,455.40,438.25,440.40,446.459078703760467882,81559,2196,36412756.00,22598,27.71,17.15,-5.60
15-April-2011,435.00,448.05,430.00,445.30,440.444197931936135652,100964,2192,44469008.00,39623,39.24,18.05,10.30
13-April-2011,416.20,435.00,414.85,433.40,427.326235748160839346,113231,1336,48386577.00,81908,72.34,20.15,17.20
11-April-2011,424.00,424.50,413.00,417.60,418.683103176506870438,29183,802,12218429.00,5644,19.34,11.50,-6.40
8-April-2011,426.00,434.00,421.00,423.45,428.052186018511550906,106312,2346,45507084.00,38189,35.92,13.00,-2.55
7-April-2011,416.00,427.30,412.05,420.25,422.164667466346794615,60024,1588,25340012.00,13482,22.46,15.25,4.25
6-April-2011,416.00,418.55,411.40,414.00,414.808919116697516249,46462,972,19272852.00,10940,23.55,7.15,-2.00
5-April-2011,421.05,423.90,412.50,415.40,416.140839289163608267,41416,1207,17234889.00,14632,35.33,11.40,-5.65
4-April-2011,418.00,423.35,415.05,421.55,420.975438596491228070,28215,725,11877822.00,7468,26.47,8.30,3.55
1-April-2011,416.35,421.90,408.50,418.70,417.477446056547619047,43008,1144,17954870.00,7466,17.36,13.40,2.35
31-March-2011,420.00,424.90,403.00,418.90,417.450653349650625715,101324,1897,42297770.00,43352,42.79,21.90,-1.10
30-March-2011,405.00,424.30,401.50,421.10,415.879769166149238467,136895,2664,56931861.00,52493,38.35,22.80,16.10
29-March-2011,397.00,402.90,395.00,400.50,399.528948315625291616,75013,1246,29969865.00,37074,49.42,7.90,3.50
28-March-2011,385.00,397.70,380.00,395.75,391.458940692110826749,53922,1683,21108249.00,14446,26.79,17.70,10.75
25-March-2011,385.00,387.00,381.60,385.75,384.787623280165591136,32852,748,12641043.00,19748,60.11,5.40,0.75
24-March-2011,385.00,386.35,377.10,379.00,382.252858643921132332,32358,665,12368938.00,13113,40.52,9.25,-6.00
23-March-2011,371.00,389.20,371.00,382.65,382.600004127285484336,48458,1407,18540031.00,12541,25.88,18.20,11.65
22-March-2011,370.60,374.00,369.20,370.55,371.788894619219528966,11634,379,4325392.00,4343,37.33,4.80,-0.05
21-March-2011,361.00,377.70,361.00,369.90,371.629018814003334127,16796,537,6241881.00,4423,26.33,16.70,8.90
18-March-2011,370.00,377.00,368.00,372.20,370.876760139607654350,24927,501,9244845.00,11670,46.82,9.00,2.20
17-March-2011,367.80,376.10,365.15,374.00,372.415466118874503338,36997,736,13778255.00,17627,47.64,10.95,6.20
16-March-2011,364.00,370.60,363.70,367.95,367.205431949858924379,46429,763,17048981.00,26045,56.10,6.90,3.95
15-March-2011,360.00,365.00,353.20,360.40,361.843887301440993025,32547,674,11776933.00,5116,15.72,11.80,0.40
14-March-2011,365.00,368.85,363.00,365.00,365.478287413070021765,37674,414,13769029.00,31446,83.47,5.85,0.00
11-March-2011,372.00,374.95,359.00,363.90,367.715920203403090162,30678,881,11280789.00,17241,56.20,15.95,-8.10
10-March-2011,379.60,379.60,372.10,373.90,375.578882582233467824,14623,461,5492090.00,6879,47.04,7.50,-5.70
9-March-2011,377.00,382.45,375.90,379.60,379.502803738317757009,21935,721,8324394.00,5525,25.19,6.55,2.60
8-March-2011,367.95,379.85,365.65,376.70,373.832486002960293455,46617,1287,17426949.00,15375,32.98,14.20,8.75
7-March-2011,370.00,370.00,356.60,367.05,362.823272475155997226,43270,968,15699363.00,28201,65.17,13.40,-2.95
4-March-2011,366.00,374.50,360.10,370.30,366.997518040830380327,69703,1851,25580828.00,32580,46.74,14.40,4.30
3-March-2011,365.00,365.90,355.15,360.45,360.026117926394934705,27797,937,10007646.00,4537,16.32,10.75,-4.55
1-March-2011,352.00,366.00,351.10,364.90,358.702268431001890359,31740,976,11385210.00,12560,39.57,14.90,12.90
28-February-2011,337.50,351.90,333.10,348.50,346.228175119202427394,34605,1334,11981226.00,13937,40.27,18.80,11.00
25-February-2011,344.00,346.25,326.00,335.45,335.209719878501518731,29630,1122,9932264.00,10805,36.47,20.25,-8.55
24-February-2011,347.10,349.00,337.05,338.50,341.614720294988113143,20611,870,7041021.00,9103,44.17,11.95,-8.60
23-February-2011,352.00,355.75,345.00,348.05,348.869081728177924030,35251,645,12297984.00,26298,74.60,10.75,-3.95
22-February-2011,363.00,364.00,351.25,356.10,356.710761477835398904,34131,709,12174895.00,14154,41.47,12.75,-6.90
21-February-2011,376.00,376.60,356.00,363.40,364.046415618489080947,25918,982,9435355.00,6423,24.78,20.60,-12.60
18-February-2011,384.00,388.00,370.00,373.90,379.537805950683934366,32971,968,12513741.00,8920,27.05,18.00,-10.10
17-February-2011,384.00,388.00,381.10,384.50,384.867937608318890814,23080,610,8882752.00,6217,26.94,6.90,0.50
16-February-2011,384.00,391.00,382.30,384.60,385.774604307985243365,16806,548,6483328.00,3494,20.79,8.70,0.60
15-February-2011,375.00,391.00,375.00,384.95,384.820840491608299193,75670,1915,29119393.00,24236,32.03,16.00,9.95
14-February-2011,372.40,379.75,371.00,378.40,377.325802641468914420,46565,772,17570176.00,28222,60.61,8.75,6.00
11-February-2011,350.00,373.50,344.60,369.40,351.486878854821645593,482999,1814,169767811.00,441181,91.34,28.90,19.40
10-February-2011,337.00,361.00,336.95,350.00,347.931958198329758590,153391,2243,53369631.00,84175,54.88,24.05,13.00
9-February-2011,343.00,352.55,334.00,339.40,343.045765919449849401,37517,969,12870048.00,11633,31.01,18.55,-3.60
8-February-2011,354.00,354.00,338.50,343.90,340.462257948469849776,80613,790,27445684.00,59838,74.23,15.50,-10.10
7-February-2011,360.00,360.00,344.05,347.90,350.432794053344993441,11435,620,4007199.00,3881,33.94,15.95,-12.10
4-February-2011,354.25,363.50,345.00,346.90,355.307303530751708428,28096,957,9982714.00,8049,28.65,18.50,-7.35
3-February-2011,359.90,359.90,351.10,354.05,354.776906957250628667,23860,736,8464977.00,5085,21.31,8.80,-5.85
2-February-2011,365.55,365.55,352.05,356.15,358.476813948092412741,30169,1212,10814887.00,12072,40.01,13.50,-9.40
1-February-2011,365.55,371.00,357.00,362.95,364.017318377290438143,410893,1223,149572168.00,382882,93.18,14.00,-2.60
31-January-2011,344.00,366.60,338.00,364.55,356.337287647566945004,52095,1696,18563391.00,21918,42.07,28.60,20.55
28-January-2011,361.00,361.90,336.05,350.05,344.205031924375027395,68443,1631,23558425.00,22785,33.29,25.85,-10.95
27-January-2011,376.60,376.60,353.00,359.85,361.081152061083940513,160304,1594,57882753.00,126221,78.74,23.60,-16.75
25-January-2011,379.00,386.70,372.30,374.60,379.346123695596843980,98225,1907,37261273.00,49656,50.55,14.40,-4.40
24-January-2011,382.00,382.00,375.00,378.60,378.362778867044671718,18871,495,7140084.00,6731,35.67,7.00,-3.40
21-January-2011,379.70,383.25,376.50,379.05,379.694256154120585087,30833,888,11707113.00,14692,47.65,6.75,-0.65
20-January-2011,374.20,383.90,374.20,378.55,377.628813110550592956,143518,1068,54196532.00,117027,81.54,9.70,4.35
19-January-2011,373.75,382.00,369.00,376.45,372.777937214934904333,448801,1089,167303111.00,410191,91.40,13.00,2.70
18-January-2011,371.00,374.00,367.60,370.65,370.871661353170386114,28230,616,10469707.00,12952,45.88,6.40,-0.35
17-January-2011,374.00,375.55,361.00,366.10,370.201465021385379283,40682,1126,15060536.00,12974,31.89,14.55,-7.90
14-January-2011,377.10,380.00,366.10,373.50,374.382165905129775307,42458,1571,15895518.00,15835,37.30,13.90,-3.60
13-January-2011,383.00,383.50,375.10,376.20,379.370043206913106096,31245,775,11853417.00,12288,39.33,8.40,-6.80
12-January-2011,380.10,387.50,370.25,380.45,380.071918315000246633,101365,1382,38525990.00,69689,68.75,17.25,0.35
11-January-2011,374.00,382.90,365.00,377.55,376.708910931338672303,49198,1412,18533325.00,15104,30.70,17.90,3.55
10-January-2011,372.00,379.70,370.50,374.80,375.178641874570325299,155641,4869,58393179.00,85192,54.74,9.20,2.80
7-January-2011,376.00,383.90,370.00,373.55,376.774833032969362875,84897,2832,31987053.00,32047,37.75,13.90,-2.45
6-January-2011,382.00,385.00,373.70,374.70,376.737329515288137658,114893,1668,43284482.00,62138,54.08,11.30,-7.30
5-January-2011,393.00,393.50,381.10,382.00,384.827425017422519099,152102,2074,58533021.00,95113,62.53,12.40,-11.00
4-January-2011,407.80,407.80,392.20,393.00,398.116729594559867159,50587,1046,20139531.00,26821,53.02,15.60,-14.80
3-January-2011,400.10,408.45,400.10,404.05,404.867135808460729596,61815,1852,25026862.00,26837,43.42,8.35,3.95
31-December-2010,395.00,404.00,393.25,397.60,398.911870091154044602,69772,1430,27832879.00,35967,51.55,10.75,2.60
30-December-2010,400.00,400.00,388.00,393.00,392.571271447426308842,54552,982,21415548.00,31599,57.92,12.00,-7.00
29-December-2010,394.00,398.50,392.00,395.25,395.313689553080501903,42558,734,16823760.00,14687,34.51,6.50,1.25
28-December-2010,395.00,395.50,392.00,393.90,393.992661235151439766,16079,515,6335008.00,7390,45.96,3.50,-1.10
27-December-2010,400.00,410.00,390.00,394.20,394.796619695692320044,24909,826,9833989.00,10598,42.55,20.00,-5.80
24-December-2010,396.55,398.80,390.05,392.70,392.604732431071756448,33767,726,13257084.00,13278,39.32,8.75,-3.85
23-December-2010,396.00,400.55,394.25,396.05,396.410795792816034927,20156,745,7990056.00,6348,31.49,6.30,0.05
22-December-2010,401.00,403.20,392.40,395.65,398.039241557933831793,40926,1103,16290154.00,18610,45.47,10.80,-5.35
21-December-2010,396.00,406.10,396.00,399.55,401.312169532453474332,48038,1298,19278234.00,12144,25.28,10.10,3.55
20-December-2010,403.20,407.70,394.00,396.35,400.190823063380281690,45440,1566,18184671.00,16754,36.87,13.70,-6.85
16-December-2010,406.00,411.90,398.50,403.15,405.267310789049919484,71415,2008,28942165.00,15101,21.15,13.40,-2.85
15-December-2010,417.80,417.80,402.20,405.20,408.926879181424635970,38115,1012,15586248.00,11065,29.03,15.60,-12.60
14-December-2010,418.00,421.00,408.00,415.70,415.434589753385118213,47118,1197,19574447.00,11495,24.40,13.00,-2.30
13-December-2010,410.00,421.00,405.55,416.55,414.184428844926611359,59546,1459,24663026.00,11211,18.83,15.45,6.55
10-December-2010,401.20,412.50,384.00,408.80,398.462497881714963565,236040,3195,94053088.00,97073,41.13,28.50,7.60
9-December-2010,430.00,434.00,403.00,405.85,411.382303656292063840,72806,1761,29951100.00,24793,34.05,31.00,-24.15
8-December-2010,437.00,443.60,420.00,429.85,431.071655885679905847,568439,1329,245037941.00,532234,93.63,23.60,-7.15
7-December-2010,450.00,450.00,430.45,437.60,436.376485956890920966,53585,1471,23383234.00,19371,36.15,19.55,-12.40
6-December-2010,464.85,467.00,443.00,446.75,456.393600262553331145,30470,986,13906313.00,13109,43.02,24.00,-18.10
3-December-2010,470.00,474.85,451.10,459.60,462.501392673327278231,33030,956,15276421.00,11345,34.35,23.75,-10.40
2-December-2010,466.00,470.00,465.00,467.15,467.759207512020743649,39723,1015,18580799.00,11625,29.27,5.00,1.15
1-December-2010,447.00,465.90,445.15,461.45,457.436069302618206455,41326,1493,18904003.00,10510,25.43,20.75,14.45
30-November-2010,441.00,446.30,435.00,443.45,442.749428022330008236,32781,1009,14513769.00,9264,28.26,11.30,2.45
29-November-2010,444.00,452.15,435.00,440.95,440.503644567858382506,37453,1221,16498183.00,5760,15.38,17.15,-3.05
